fidelity,fidelity_sd,fidelity_mcse,fidelity_nvalid,rmse,rmse_sd,rmse_mcse,rmse_nvalid,bias,bias_sd,bias_mcse,bias_nvalid,icc,icc_sd,icc_mcse,icc_nvalid,sign_accuracy,sign_accuracy_sd,sign_accuracy_mcse,sign_accuracy_nvalid,replications,n_obs,n_cycles,total_span_days,factor,level,seed
0.7032311570203295,0.0737993126536237,0.0023337391774033,1000,0.7139807435653436,0.0345741936286867,0.0010933320013033,1000,0.0706893257453369,0.1170615714570535,0.0037018119228284,1000,0.4134490592046942,0.0601833916167305,0.0019031659482275,1000,0.7957435897435898,0.0608209801862446,0.001923328269125,1000,1000,30,3,84.0,contamination,outliers_2pct,26233431
0.7376719047687834,0.065393201069542,0.0020679145886911,1000,0.7100786532956279,0.0310911687513382,0.0009831890837088,1000,0.0579144163711604,0.1181762435770669,0.0037370609502637,1000,0.4114928324105891,0.0525038298981064,0.0016603168836006,1000,0.8172051282051284,0.0602639541534216,0.0019057135593277,1000,1000,40,3,84.0,contamination,outliers_2pct,26233441
0.7676874255833828,0.0562318435346984,0.0017782070259986,1000,0.7118015034142235,0.0267869920930888,0.0008470790667908,1000,0.0571148826327125,0.1136166757323144,0.0035928747549089,1000,0.4043325405327666,0.0459853551459059,0.001454184612728,1000,0.8356666666666669,0.0590134542433594,0.0018661692800314,1000,1000,56,3,84.0,contamination,outliers_2pct,26233457
0.5020226445988228,0.1226695042385778,0.0038791503283758,1000,0.7696782700737399,0.0563461784024317,0.0017818226119787,1000,0.0949669926765803,0.1242284455204734,0.0039284483802683,1000,0.36740646317229,0.0986737224943216,0.0031203370828944,1000,0.6935897435897437,0.0739325252276094,0.002337951728871,1000,1000,10,4,112.0,contamination,outliers_2pct,26233511
0.6115190975148921,0.0967710575594202,0.0030601695347102,1000,0.7431024092468806,0.0392189877264049,0.0012402132874162,1000,0.093186928697343,0.119139305566352,0.0037675156444044,1000,0.3739694210938375,0.0722703274277828,0.0022853884191793,1000,0.7418205128205128,0.0691524367506687,0.0021867920588284,1000,1000,20,4,112.0,contamination,outliers_2pct,26233521
0.7056608215467349,0.0795392792742447,0.0025152528595483,1000,0.7120781806235431,0.0344361660301144,0.0010889671853888,1000,0.0606323774835051,0.1131287209444747,0.0035774442696613,1000,0.4134420773854584,0.0618743510080223,0.0019566387793008,1000,0.8001538461538462,0.0649988114491546,0.0020554428938315,1000,1000,30,4,112.0,contamination,outliers_2pct,26233531
0.7421869286298289,0.0651740529847266,0.0020609845177623,1000,0.7082614736124886,0.0312661237845223,0.0009887216476385,1000,0.0694979103895159,0.1155058869743763,0.00365261685997,1000,0.4148730966224561,0.0539227586503272,0.0017051873505458,1000,0.8194358974358976,0.0613456378616671,0.0019399194015872,1000,1000,40,4,112.0,contamination,outliers_2pct,26233541
0.7738414027607577,0.0538251792725151,0.0017021016196803,1000,0.709241326884084,0.0265424679117673,0.0008393465332311,1000,0.0611950455292447,0.1150342304641984,0.0036377017715159,1000,0.4091990680337258,0.0460428979807163,0.0014560042769383,1000,0.8416923076923079,0.0578079001924417,0.001828046313598,1000,1000,56,4,112.0,contamination,outliers_2pct,26233557
0.5478785106336124,0.1144762649219148,0.0036200573518208,1000,0.740913037411856,0.0566592041978038,0.0017917213567763,1000,0.0666131948378181,0.1143977547813368,0.0036175746431844,1000,0.423615439834215,0.0967145094552956,0.0030583813266462,1000,0.7240958164642375,0.0701719440854425,0.0022190317115197,1000,1000,10,1,28.0,missingness,MCAR_10pct,26243211
0.6771704444333551,0.0860526193529937,0.0027212227577894,1000,0.7013736926488169,0.041150342123153,0.0013012880760433,1000,0.0618248883104847,0.1108612502182682,0.0035057405494356,1000,0.4511421255408753,0.0709951364727278,0.0022450633404831,1000,0.7872307692307693,0.0662306643430474,0.0020943975027012,1000,1000,20,1,28.0,missingness,MCAR_10pct,26243221
