fidelity,fidelity_sd,fidelity_mcse,fidelity_nvalid,rmse,rmse_sd,rmse_mcse,rmse_nvalid,bias,bias_sd,bias_mcse,bias_nvalid,icc,icc_sd,icc_mcse,icc_nvalid,sign_accuracy,sign_accuracy_sd,sign_accuracy_mcse,sign_accuracy_nvalid,replications,obs_per_cycle,planned_total_obs,schedule,peak_sigma_days,missingness,mean_observed,median_e2_range,seed
0.482708581937786,0.1242510100330851,0.0039291619328098,1000,0.7717179656842377,0.0592013728718013,0.0018721117888379,1000,-0.001616258157923,0.123357444292828,0.0039009049030267,1000,0.3747470226293869,0.1025570585938924,0.0032431389528404,1000,0.696102564102564,0.0719685352661769,0.0022758449130727,1000,1000,4,8,adaptive,1.0,none,8.0,0.5339435098067737,26093107
0.5473231723692598,0.1145898495265444,0.0036236492123984,1000,0.7431949133235122,0.0538959324493367,0.0017043390315848,1000,0.0173085371571674,0.118449760117998,0.0037457103027344,1000,0.4056758638055905,0.0938925149885745,0.0029691420260539,1000,0.724153846153846,0.0695661241249676,0.0021998740022488,1000,1000,5,10,adaptive,1.0,none,10.0,0.6883356843190636,26093108
0.5792705833846707,0.1074977084773396,0.0033993760203718,1000,0.7327786920480195,0.0485791896476049,0.001536208861717,1000,0.0186220212032348,0.1192922227859542,0.0037723513114785,1000,0.4105031596242187,0.08471475857552,0.0026789158852992,1000,0.7376666666666667,0.0681332747585393,0.0021545633268304,1000,1000,6,12,adaptive,1.0,none,12.0,0.6483618128660387,26093109
0.618796608335746,0.0969046678872198,0.0030643946642579,1000,0.7183083741958988,0.0462766915625771,0.0014633974791484,1000,0.0126803655917215,0.1165793057435021,0.0036865613419061,1000,0.4282793693356108,0.07903386456382,0.0024992702430694,1000,0.7536410256410256,0.0677880312180089,0.002143645767475,1000,1000,7,14,adaptive,1.0,none,14.0,0.6872487876834392,26093110
0.6038510715147204,0.1011077805458812,0.0031973087568944,1000,0.7324091942232189,0.0433606720650874,0.0013711848460131,1000,0.0232996860282929,0.1176574881566781,0.0037206564634938,1000,0.3959363015844625,0.0765378607577579,0.0024203396723133,1000,0.7476153846153847,0.0707337376665992,0.0022367971844329,1000,1000,8,16,adaptive,1.0,none,16.0,0.6487886589986074,26093111
0.6600747395704218,0.0878811820684307,0.0027790469880418,1000,0.7082876308790685,0.0409796161147399,0.0012958892456191,1000,0.0159896383882763,0.1154659313055389,0.0036513533507804,1000,0.4337257046131334,0.0718636830589822,0.0022725291951484,1000,0.7762564102564103,0.0656404120437941,0.0020757320861033,1000,1000,9,18,adaptive,1.0,none,18.0,0.7667057933311725,26093112
0.6963764892939985,0.0821898756898036,0.0025990720778588,1000,0.6918750535387655,0.0393913072592296,0.0012456625095069,1000,0.0136415532567759,0.1101262736325187,0.003482498549057,1000,0.4572792189168249,0.0700477420579693,0.0022151040985515,1000,0.7925128205128206,0.0672382421300697,0.0021262599099691,1000,1000,10,20,adaptive,1.0,none,20.0,0.8365245002366382,26093113
0.3714581447306333,0.1431593664598132,0.0045270966639972,1000,0.8378417328390357,0.0743420260324127,0.0023509012813395,1000,0.0007787167542677,0.1362396196936688,0.0043082750578712,1000,0.3207081743451876,0.1257920540245662,0.0039778940226857,1000,0.6503036773326247,0.0763029347531851,0.0024129106597528,1000,1000,3,6,adaptive,1.0,mcar10,5.400076923076923,0.5251963773532078,26094106
0.4528133884530179,0.1305354915991759,0.0041278946894317,1000,0.7859922283002196,0.064220487523131,0.0020308301301951,1000,0.0052460927860692,0.1252542398200009,0.0039608868442416,1000,0.3635169859539044,0.1088832722173088,0.0034431913929882,1000,0.6876902834008096,0.072903089264342,0.0023053981053789,1000,1000,4,8,adaptive,1.0,mcar10,7.205794871794872,0.5328406274919884,26094107
0.5169201616778858,0.1221125869492639,0.0038615390573502,1000,0.7556468216990432,0.0590597086190661,0.0018676319718212,1000,0.0170464794598546,0.1203304539431926,0.0038051830634247,1000,0.3946521624851798,0.0999973361252365,0.0031621934210518,1000,0.7111282051282051,0.071487515252389,0.0022606337246357,1000,1000,5,10,adaptive,1.0,mcar10,9.000948717948718,0.6800968491025299,26094108
0.558924300949925,0.1080953753927658,0.0034182759077205,1000,0.7398660427682126,0.0513990188191803,0.0016253796896646,1000,0.0217696816103726,0.1195542639615074,0.0037806377810334,1000,0.4066201733445072,0.0882483723858307,0.0027906585654193,1000,0.7295641025641025,0.0697001192777845,0.002204111301032,1000,1000,6,12,adaptive,1.0,mcar10,10.798102564102564,0.6479910319908504,26094109
0.6010396100328133,0.1029000079870847,0.003253983964887,1000,0.7229369793337602,0.0485224132790946,0.0015344134352993,1000,0.0097461932734618,0.1155214870245946,0.003653110176873,1000,0.4267723004097912,0.0849439060815242,0.0026861621656904,1000,0.7437435897435898,0.0685393253905343,0.0021674037752549,1000,1000,7,14,adaptive,1.0,mcar10,12.604333333333331,0.6894893746008212,26094110
0.5871543180300103,0.1053390182824274,0.0033311122425858,1000,0.7350844463618728,0.0460527994418626,0.0014563173886321,1000,0.0304275785218749,0.1172659066671444,0.003708273569529,1000,0.3948196289738453,0.0814036298525518,0.0025742088013934,1000,0.7415128205128204,0.0711516014390168,0.002250011197158,1000,1000,8,16,adaptive,1.0,mcar10,14.40271794871795,0.6484812192995826,26094111
